日付,商品名,地域,売上(円)
2024-05-25,スタンダードプラン,名古屋,9800
2024-05-26,スタンダードプラン,福岡,9800
2024-05-26,オプション追加,大阪,6000
2024-05-26,ライトプラン,福岡,4980
2024-05-26,オプション追加,東京,6000
2024-05-26,スタンダードプラン,福岡,9800
2024-05-26,プレミアムプラン,札幌,29800
2024-05-26,スタンダードプラン,札幌,19600
2024-05-27,保守サポート,大阪,15000
2024-05-27,ライトプラン,東京,4980
2024-05-27,ライトプラン,東京,4980
2024-05-27,保守サポート,札幌,15000
2024-05-27,保守サポート,札幌,30000
2024-05-28,オプション追加,名古屋,6000
2024-05-28,ライトプラン,大阪,4980
2024-05-28,スタンダードプラン,札幌,9800
2024-05-28,ライトプラン,名古屋,4980
2024-05-28,ライトプラン,東京,4980
2024-05-28,オプション追加,札幌,3000
2024-05-28,スタンダードプラン,名古屋,9800
2024-05-29,保守サポート,名古屋,15000
2024-05-29,オプション追加,福岡,6000
2024-05-29,ライトプラン,東京,4980
2024-05-29,保守サポート,東京,15000
2024-05-29,プレミアムプラン,大阪,29800
2024-05-29,スタンダードプラン,名古屋,19600
2024-05-29,スタンダードプラン,福岡,9800
2024-05-30,オプション追加,大阪,3000
2024-05-30,ライトプラン,福岡,4980
2024-05-30,スタンダードプラン,福岡,19600
2024-05-30,ライトプラン,福岡,4980
2024-05-30,プレミアムプラン,東京,29800
2024-05-31,ライトプラン,名古屋,4980
2024-05-31,プレミアムプラン,福岡,59600
2024-05-31,ライトプラン,名古屋,4980
2024-05-31,スタンダードプラン,大阪,19600
2024-05-31,スタンダードプラン,東京,9800
2024-06-01,ライトプラン,福岡,9960
2024-06-01,オプション追加,札幌,3000
2024-06-01,ライトプラン,東京,4980
2024-06-01,オプション追加,福岡,3000
2024-06-01,ライトプラン,福岡,4980
2024-06-01,ライトプラン,東京,9960
2024-06-01,ライトプラン,東京,9960
2024-06-02,ライトプラン,札幌,9960
2024-06-02,ライトプラン,札幌,4980
2024-06-02,ライトプラン,東京,4980
2024-06-02,ライトプラン,札幌,9960
2024-06-02,プレミアムプラン,福岡,29800
2024-06-02,オプション追加,名古屋,3000
2024-06-02,ライトプラン,東京,9960
2024-06-03,ライトプラン,名古屋,4980
2024-06-03,ライトプラン,札幌,9960
2024-06-03,保守サポート,福岡,15000
2024-06-03,ライトプラン,札幌,4980
2024-06-03,保守サポート,札幌,15000
2024-06-03,スタンダードプラン,東京,9800
2024-06-04,スタンダードプラン,大阪,9800
2024-06-04,スタンダードプラン,名古屋,9800
2024-06-04,プレミアムプラン,大阪,59600
2024-06-04,保守サポート,札幌,15000
2024-06-04,ライトプラン,大阪,4980
2024-06-04,ライトプラン,名古屋,9960
2024-06-04,スタンダードプラン,大阪,19600
2024-06-04,オプション追加,名古屋,3000
2024-06-04,スタンダードプラン,福岡,9800
2024-06-04,スタンダードプラン,大阪,9800
2024-06-05,オプション追加,名古屋,3000
2024-06-05,プレミアムプラン,福岡,29800
2024-06-05,スタンダードプラン,札幌,9800
2024-06-05,保守サポート,福岡,15000
2024-06-05,ライトプラン,福岡,4980
2024-06-05,オプション追加,大阪,3000
2024-06-05,オプション追加,名古屋,3000
2024-06-06,プレミアムプラン,東京,29800
2024-06-06,オプション追加,東京,3000
2024-06-06,オプション追加,福岡,3000
2024-06-06,初期構築パック,大阪,50000
2024-06-06,オプション追加,福岡,3000
2024-06-06,保守サポート,名古屋,30000
2024-06-06,保守サポート,大阪,15000
2024-06-07,スタンダードプラン,東京,9800
2024-06-07,スタンダードプラン,東京,9800
2024-06-07,プレミアムプラン,名古屋,29800
2024-06-07,オプション追加,札幌,6000
2024-06-07,スタンダードプラン,東京,9800
2024-06-08,ライトプラン,大阪,4980
2024-06-08,スタンダードプラン,東京,9800
2024-06-08,オプション追加,東京,6000
2024-06-08,スタンダードプラン,東京,19600
2024-06-08,オプション追加,福岡,6000
2024-06-09,スタンダードプラン,名古屋,19600
2024-06-09,保守サポート,大阪,15000
2024-06-09,オプション追加,名古屋,3000
2024-06-09,ライトプラン,東京,4980
2024-06-09,スタンダードプラン,福岡,9800
2024-06-09,プレミアムプラン,名古屋,59600
2024-06-09,ライトプラン,東京,4980
2024-06-09,ライトプラン,福岡,9960
2024-06-10,プレミアムプラン,福岡,29800
2024-06-10,スタンダードプラン,札幌,9800
2024-06-10,ライトプラン,福岡,4980
2024-06-10,オプション追加,福岡,3000
2024-06-10,初期構築パック,福岡,50000
2024-06-10,初期構築パック,福岡,50000
2024-06-10,ライトプラン,名古屋,4980
2024-06-10,ライトプラン,名古屋,9960
2024-06-11,オプション追加,札幌,6000
2024-06-11,オプション追加,大阪,3000
2024-06-11,オプション追加,福岡,3000
2024-06-11,保守サポート,名古屋,15000
2024-06-11,オプション追加,名古屋,6000
2024-06-11,オプション追加,福岡,3000
2024-06-11,保守サポート,福岡,30000
2024-06-11,保守サポート,東京,15000
2024-06-11,初期構築パック,名古屋,50000
2024-06-11,ライトプラン,名古屋,9960
2024-06-12,ライトプラン,福岡,9960
2024-06-12,ライトプラン,大阪,4980
2024-06-12,スタンダードプラン,札幌,9800
2024-06-12,保守サポート,名古屋,30000
2024-06-13,プレミアムプラン,名古屋,59600
2024-06-13,プレミアムプラン,福岡,29800
2024-06-13,保守サポート,福岡,15000
2024-06-13,ライトプラン,東京,4980
2024-06-14,保守サポート,名古屋,15000
2024-06-14,プレミアムプラン,大阪,29800
2024-06-14,プレミアムプラン,福岡,29800
2024-06-14,オプション追加,札幌,6000
2024-06-14,スタンダードプラン,大阪,9800
2024-06-15,ライトプラン,名古屋,4980
2024-06-15,スタンダードプラン,福岡,9800
2024-06-15,プレミアムプラン,東京,29800
2024-06-15,ライトプラン,福岡,4980
2024-06-15,ライトプラン,名古屋,4980
2024-06-16,ライトプラン,名古屋,4980
2024-06-16,スタンダードプラン,大阪,9800
2024-06-16,オプション追加,名古屋,6000
2024-06-16,保守サポート,札幌,15000
2024-06-17,保守サポート,大阪,15000
2024-06-17,プレミアムプラン,名古屋,29800
2024-06-17,ライトプラン,札幌,4980
2024-06-17,ライトプラン,札幌,4980
2024-06-17,オプション追加,東京,3000
2024-06-17,ライトプラン,名古屋,9960
2024-06-18,プレミアムプラン,札幌,29800
2024-06-18,保守サポート,大阪,15000
2024-06-18,保守サポート,札幌,15000
2024-06-19,オプション追加,東京,6000
2024-06-19,オプション追加,札幌,3000
2024-06-19,オプション追加,札幌,3000
2024-06-19,ライトプラン,名古屋,9960
2024-06-19,ライトプラン,札幌,9960
2024-06-19,ライトプラン,福岡,4980
2024-06-19,オプション追加,大阪,6000
2024-06-20,プレミアムプラン,名古屋,29800
2024-06-20,プレミアムプラン,福岡,29800
2024-06-20,保守サポート,名古屋,15000
2024-06-20,ライトプラン,大阪,4980
2024-06-21,スタンダードプラン,名古屋,9800
2024-06-21,オプション追加,札幌,3000
2024-06-21,スタンダードプラン,名古屋,19600
2024-06-21,スタンダードプラン,東京,9800
2024-06-21,プレミアムプラン,名古屋,59600
2024-06-21,初期構築パック,名古屋,100000
2024-06-21,保守サポート,名古屋,15000
2024-06-21,初期構築パック,大阪,50000
2024-06-21,プレミアムプラン,大阪,29800
2024-06-22,保守サポート,名古屋,15000
2024-06-22,スタンダードプラン,名古屋,9800
2024-06-22,スタンダードプラン,大阪,9800
2024-06-22,スタンダードプラン,名古屋,9800
2024-06-22,ライトプラン,福岡,4980
2024-06-22,プレミアムプラン,福岡,59600
2024-06-22,プレミアムプラン,名古屋,29800
2024-06-23,プレミアムプラン,福岡,29800
2024-06-23,ライトプラン,大阪,4980
2024-06-23,オプション追加,大阪,3000
2024-06-23,オプション追加,東京,3000
2024-06-24,スタンダードプラン,大阪,9800
2024-06-24,ライトプラン,名古屋,9960
2024-06-24,オプション追加,東京,3000
2024-06-24,スタンダードプラン,福岡,9800
2024-06-24,ライトプラン,大阪,9960
2024-06-24,スタンダードプラン,東京,9800
2024-06-24,スタンダードプラン,東京,9800
2024-06-24,ライトプラン,東京,4980
2024-06-25,ライトプラン,大阪,4980
2024-06-25,ライトプラン,福岡,4980
2024-06-25,スタンダードプラン,名古屋,19600
2024-06-25,保守サポート,名古屋,15000
2024-06-25,スタンダードプラン,福岡,19600
2024-06-25,スタンダードプラン,福岡,9800
2024-06-26,保守サポート,札幌,15000
2024-06-26,保守サポート,大阪,15000
2024-06-26,スタンダードプラン,名古屋,9800
2024-06-26,保守サポート,東京,30000
2024-06-26,保守サポート,名古屋,15000
2024-06-26,オプション追加,福岡,6000
2024-06-26,ライトプラン,名古屋,4980
2024-06-27,スタンダードプラン,東京,9800
2024-06-27,スタンダードプラン,札幌,9800
2024-06-27,ライトプラン,東京,4980
2024-06-27,ライトプラン,札幌,4980
2024-06-27,スタンダードプラン,福岡,19600
2024-06-27,オプション追加,名古屋,3000
2024-06-27,オプション追加,札幌,6000
2024-06-27,プレミアムプラン,名古屋,29800
2024-06-28,スタンダードプラン,大阪,9800
2024-06-28,プレミアムプラン,札幌,29800
2024-06-28,プレミアムプラン,福岡,59600
2024-06-29,ライトプラン,札幌,4980
2024-06-29,オプション追加,福岡,3000
2024-06-29,オプション追加,福岡,3000
2024-06-29,保守サポート,福岡,30000
2024-06-30,スタンダードプラン,大阪,19600
2024-06-30,ライトプラン,名古屋,9960
2024-06-30,プレミアムプラン,東京,29800
2024-06-30,ライトプラン,札幌,4980
2024-06-30,スタンダードプラン,札幌,9800
2024-06-30,スタンダードプラン,東京,9800
2024-06-30,プレミアムプラン,大阪,29800
2024-06-30,スタンダードプラン,大阪,19600
2024-06-30,スタンダードプラン,福岡,19600
2024-06-30,オプション追加,福岡,3000
2024-07-01,スタンダードプラン,福岡,19600
2024-07-01,スタンダードプラン,札幌,9800
2024-07-01,オプション追加,東京,3000
2024-07-01,保守サポート,東京,30000
2024-07-01,スタンダードプラン,札幌,9800
2024-07-01,保守サポート,東京,15000
2024-07-01,初期構築パック,福岡,50000
2024-07-02,ライトプラン,札幌,9960
2024-07-02,スタンダードプラン,福岡,9800
2024-07-02,ライトプラン,福岡,4980
2024-07-02,プレミアムプラン,札幌,29800
2024-07-02,ライトプラン,名古屋,9960
2024-07-02,ライトプラン,福岡,4980
2024-07-02,スタンダードプラン,福岡,9800
2024-07-02,ライトプラン,札幌,4980
2024-07-02,スタンダードプラン,大阪,9800
2024-07-02,ライトプラン,東京,4980
2024-07-02,オプション追加,福岡,3000
2024-07-03,オプション追加,大阪,3000
2024-07-03,ライトプラン,福岡,9960
2024-07-03,ライトプラン,大阪,4980
2024-07-03,保守サポート,東京,15000
2024-07-03,ライトプラン,大阪,9960
2024-07-03,オプション追加,大阪,6000
2024-07-04,スタンダードプラン,札幌,19600
2024-07-04,ライトプラン,東京,4980
2024-07-04,保守サポート,福岡,15000
2024-07-04,ライトプラン,札幌,4980
2024-07-05,ライトプラン,東京,4980
2024-07-05,ライトプラン,札幌,4980
2024-07-05,プレミアムプラン,名古屋,29800
2024-07-05,オプション追加,東京,3000
2024-07-05,プレミアムプラン,札幌,29800
2024-07-05,ライトプラン,福岡,4980
2024-07-05,スタンダードプラン,大阪,9800
2024-07-05,オプション追加,札幌,3000
2024-07-06,プレミアムプラン,福岡,29800
2024-07-06,保守サポート,名古屋,15000
2024-07-06,プレミアムプラン,大阪,59600
2024-07-06,オプション追加,札幌,3000
2024-07-06,スタンダードプラン,大阪,9800
2024-07-06,保守サポート,福岡,15000
2024-07-06,オプション追加,福岡,3000
2024-07-06,オプション追加,大阪,6000
2024-07-06,保守サポート,福岡,15000
2024-07-06,オプション追加,大阪,3000
2024-07-07,保守サポート,名古屋,30000
2024-07-07,オプション追加,名古屋,3000
2024-07-07,オプション追加,札幌,6000
2024-07-07,ライトプラン,大阪,4980
2024-07-07,スタンダードプラン,札幌,9800
2024-07-07,プレミアムプラン,大阪,59600
2024-07-07,スタンダードプラン,東京,9800
2024-07-07,スタンダードプラン,札幌,9800
2024-07-07,ライトプラン,名古屋,4980
2024-07-07,オプション追加,東京,3000
2024-07-08,保守サポート,札幌,15000
2024-07-08,スタンダードプラン,札幌,9800
2024-07-08,プレミアムプラン,札幌,29800
2024-07-08,オプション追加,大阪,3000
2024-07-08,ライトプラン,福岡,4980
2024-07-08,スタンダードプラン,名古屋,9800
2024-07-08,オプション追加,福岡,3000
2024-07-08,初期構築パック,札幌,50000
2024-07-09,スタンダードプラン,名古屋,9800
2024-07-09,プレミアムプラン,大阪,29800
2024-07-09,オプション追加,東京,3000
2024-07-09,ライトプラン,札幌,4980
2024-07-09,スタンダードプラン,名古屋,19600
2024-07-09,オプション追加,大阪,3000
2024-07-09,オプション追加,大阪,3000
2024-07-09,ライトプラン,札幌,4980
